id	chrom	start	stop	pos_start	pos_stop	modelL	nullL	sel_coef	nSNPs	nSNPs_avail	xpclr	xpclr_norm
17_08900001_09400000	17	8900001	9400000	8924785	9376310	-61.133795205924045	-61.133795205924045	0.0	19.0	19.0	0.0	-0.10425475850813616
17_09000001_09500000	17	9000001	9500000	9008265	9428953	-45.75199918951595	-45.75199918951595	0.0	17.0	17.0	0.0	-0.10425475850813616
17_09100001_09600000	17	9100001	9600000	9162497	9523862	-45.4741814161076	-45.47477426328713	1e-05	19.0	19.0	0.001185694359065792	-0.09702360052491006
17_09200001_09700000	17	9200001	9700000	9281863	9609718	-43.5377298273055	-43.5377298273055	0.0	19.0	19.0	0.0	-0.10425475850813616
17_09300001_09800000	17	9300001	9800000	9307900	9769308	-49.01702803637866	-49.01702803637866	0.0	19.0	19.0	0.0	-0.10425475850813616
17_09400001_09900000	17	9400001	9900000	9406768	9828163	-30.1382413545215	-30.1382413545215	0.0	13.0	13.0	0.0	-0.10425475850813616
17_09500001_10000000	17	9500001	10000000	9504436	9828163	-25.074248278750517	-25.074248278750517	0.0	9.0	9.0	0.0	-0.10425475850813616
17_09600001_10100000	17	9600001	10100000	9607314	9828163	-14.476162500778372	-14.476162500778372	0.0	5.0	5.0	0.0	-0.10425475850813616
17_09700001_10200000	17	9700001	10200000	9769308	10132703	-9.359325466216749	-9.359325466216749	0.0	3.0	3.0	0.0	-0.10425475850813616
17_09800001_10300000	17	9800001	10300000	9828163	10289179	-17.498187249488854	-17.498187249488854	0.0	5.0	5.0	0.0	-0.10425475850813616
17_09900001_10400000	17	9900001	10400000	10132703	10354530	-12.055563536236885	-12.055563536236885	0.0	7.0	7.0	0.0	-0.10425475850813616
17_10000001_10500000	17	10000001	10500000	10132703	10448374	-12.054957679168751	-12.054957679168751	0.0	10.0	10.0	0.0	-0.10425475850813616
17_10100001_10600000	17	10100001	10600000	10132703	10545621	-12.054842277822441	-12.054842277822441	0.0	12.0	12.0	0.0	-0.10425475850813616
17_10200001_10700000	17	10200001	10700000	10238927	10693629	-15.746693506951138	-15.746693506951138	0.0	14.0	14.0	0.0	-0.10425475850813616
17_10300001_10800000	17	10300001	10800000	10307455	10796641	-15.715180979925435	-15.715180979925435	0.0	16.0	16.0	0.0	-0.10425475850813616
17_10400001_10900000	17	10400001	10900000	10424591	10892994	-16.29485036473169	-16.29485036473169	0.0	18.0	18.0	0.0	-0.10425475850813616
17_10500001_11000000	17	10500001	11000000	10543184	10996290	-20.55696681285089	-20.55696681285089	0.0	19.0	19.0	0.0	-0.10425475850813616
17_10600001_11100000	17	10600001	11100000	10627108	11003595	-24.76383571303223	-24.76383571303223	0.0	18.0	18.0	0.0	-0.10425475850813616
17_10700001_11200000	17	10700001	11200000	10757114	11003595	-21.082203014371174	-21.082203014371174	0.0	15.0	15.0	0.0	-0.10425475850813616
17_10800001_11300000	17	10800001	11300000	10812443	11291726	-30.70029473239415	-30.70029473239415	0.0	17.0	17.0	0.0	-0.10425475850813616
17_10900001_11400000	17	10900001	11400000	10983927	11367127	-30.131319214998534	-30.131319214998534	0.0	14.0	14.0	0.0	-0.10425475850813616
17_11000001_11500000	17	11000001	11500000	11003595	11430166	-30.287227910590836	-30.287227910590836	0.0	16.0	16.0	0.0	-0.10425475850813616
17_11100001_11600000	17	11100001	11600000	11278003	11537310	-34.53922166644905	-34.53922166644905	0.0	23.0	23.0	0.0	-0.10425475850813616
17_11200001_11700000	17	11200001	11700000	11278003	11537310	-34.53922166644905	-34.53922166644905	0.0	23.0	23.0	0.0	-0.10425475850813616
17_11300001_11800000	17	11300001	11800000	11321407	11785756	-25.746609777609763	-25.746609777609763	0.0	20.0	20.0	0.0	-0.10425475850813616
17_11400001_11900000	17	11400001	11900000	11413594	11883787	-21.7685114525925	-21.7685114525925	0.0	25.0	25.0	0.0	-0.10425475850813616
17_11500001_12000000	17	11500001	12000000	11505453	11995902	-32.17677816649946	-32.17677816649946	0.0	25.0	25.0	0.0	-0.10425475850813616
17_11600001_12100000	17	11600001	12100000	11765321	12054147	-25.03636597158208	-25.03636597158208	0.0	21.0	21.0	0.0	-0.10425475850813616
17_11700001_12200000	17	11700001	12200000	11765321	12187387	-28.591935004016555	-28.591935004016555	0.0	22.0	22.0	0.0	-0.10425475850813616
17_11800001_12300000	17	11800001	12300000	11845093	12296695	-35.89768007796684	-35.89768007796684	0.0	20.0	20.0	0.0	-0.10425475850813616
17_11900001_12400000	17	11900001	12400000	11921652	12392999	-43.16186860505756	-43.16186860505756	0.0	24.0	24.0	0.0	-0.10425475850813616
17_12000001_12500000	17	12000001	12500000	12029718	12493627	-33.44716084582254	-33.44716084582254	0.0	22.0	22.0	0.0	-0.10425475850813616
17_12100001_12600000	17	12100001	12600000	12187387	12536510	-22.956818951503607	-22.956818951503607	0.0	26.0	26.0	0.0	-0.10425475850813616
17_12200001_12700000	17	12200001	12700000	12235176	12688897	-19.483124325854742	-19.483124325854742	0.0	37.0	37.0	0.0	-0.10425475850813616
17_12300001_12800000	17	12300001	12800000	12316166	12776623	-12.204536984728625	-12.204536984728625	0.0	39.0	39.0	0.0	-0.10425475850813616
17_12400001_12900000	17	12400001	12900000	12439723	12893124	-21.56596827282311	-21.56596827282311	0.0	38.0	38.0	0.0	-0.10425475850813616
17_12500001_13000000	17	12500001	13000000	12506182	12991609	-38.40060004492773	-38.40060004492773	0.0	42.0	42.0	0.0	-0.10425475850813616
17_12600001_13100000	17	12600001	13100000	12600270	13098941	-42.55880144636448	-42.55880144636448	0.0	41.0	41.0	0.0	-0.10425475850813616
17_12700001_13200000	17	12700001	13200000	12718457	13172128	-55.77972274058035	-55.77972274058035	0.0	39.0	39.0	0.0	-0.10425475850813616
17_12800001_13300000	17	12800001	13300000	12837321	13290346	-84.38762641606164	-84.38762641606164	0.0	48.0	48.0	0.0	-0.10425475850813616
17_12900001_13400000	17	12900001	13400000	12934980	13388734	-88.11192868870651	-88.11192868870651	0.0	42.0	42.0	0.0	-0.10425475850813616
17_13000001_13500000	17	13000001	13500000	13019535	13487753	-79.06629351626721	-79.06629351626721	0.0	55.0	55.0	0.0	-0.10425475850813616
17_13100001_13600000	17	13100001	13600000	13100907	13534174	-89.52908891023013	-89.52908891023013	0.0	56.0	56.0	0.0	-0.10425475850813616
17_13200001_13700000	17	13200001	13700000	13209666	13658864	-88.10359787038465	-88.10359787038465	0.0	51.0	51.0	0.0	-0.10425475850813616
17_13300001_13800000	17	13300001	13800000	13382985	13748572	-56.30326978549998	-56.30326978549998	0.0	39.0	39.0	0.0	-0.10425475850813616
17_13400001_13900000	17	13400001	13900000	13426556	13899925	-70.86957602820078	-70.86957602820078	0.0	40.0	40.0	0.0	-0.10425475850813616
17_13500001_14000000	17	13500001	14000000	13502075	13999032	-66.35599125060682	-66.35599125060682	0.0	29.0	29.0	0.0	-0.10425475850813616
17_13600001_14100000	17	13600001	14100000	13655280	14087198	-70.69033774225706	-70.69033774225706	0.0	30.0	30.0	0.0	-0.10425475850813616
17_13700001_14200000	17	13700001	14200000	13748572	14189007	-72.97251630266449	-72.97251630266449	0.0	38.0	38.0	0.0	-0.10425475850813616
17_13800001_14300000	17	13800001	14300000	13874054	14285745	-66.63916309866805	-67.4257706288464	5e-05	46.0	46.0	1.573215060356688	9.490263892987402
17_13900001_14400000	17	13900001	14400000	13905078	14374919	-55.93792647669908	-55.93792647669908	0.0	45.0	45.0	0.0	-0.10425475850813616
17_14000001_14500000	17	14000001	14500000	14025101	14497709	-63.17724114219867	-63.17724114219867	0.0	45.0	45.0	0.0	-0.10425475850813616
17_14100001_14600000	17	14100001	14600000	14100261	14591589	-69.83105181578252	-69.83105181578252	0.0	76.0	76.0	0.0	-0.10425475850813616
17_14200001_14700000	17	14200001	14700000	14217482	14695309	-66.67529555122718	-66.67529555122718	0.0	72.0	72.0	0.0	-0.10425475850813616
17_14300001_14800000	17	14300001	14800000	14307325	14793386	-72.21097450633141	-72.27723867050814	5e-05	77.0	77.0	0.13252832835345885	0.7039917109545284
17_14400001_14900000	17	14400001	14900000	14414513	14890088	-85.58806580644472	-85.58808764939822	1e-05	83.0	83.0	4.3685907002100066e-05	-0.1039883326010233
17_14500001_15000000	17	14500001	15000000	14517037	14943070	-89.83264081731724	-89.83264081731724	0.0	78.0	78.0	0.0	-0.10425475850813616
17_14600001_15100000	17	14600001	15100000	14601032	15098510	-63.366226893795094	-63.366226893795094	0.0	39.0	39.0	0.0	-0.10425475850813616
17_14700001_15200000	17	14700001	15200000	14711078	15178431	-55.87972236601935	-55.87972236601935	0.0	41.0	41.0	0.0	-0.10425475850813616
17_14800001_15300000	17	14800001	15300000	14835522	15299843	-36.69909528984165	-36.69909528984165	0.0	37.0	37.0	0.0	-0.10425475850813616
17_14900001_15400000	17	14900001	15400000	14915041	15376140	-30.65589486034711	-30.65589486034711	0.0	44.0	44.0	0.0	-0.10425475850813616
17_15000001_15500000	17	15000001	15500000	15098510	15455685	-32.21368443587582	-32.21368443587582	0.0	56.0	56.0	0.0	-0.10425475850813616
17_15100001_15600000	17	15100001	15600000	15123072	15560785	-30.342919721562666	-30.358420788175195	5e-05	57.0	57.0	0.031002133225058515	0.08481700476149195
17_15200001_15700000	17	15200001	15700000	15208478	15676075	-33.4174556899152	-33.4174556899152	0.0	50.0	50.0	0.0	-0.10425475850813616
17_15300001_15800000	17	15300001	15800000	15315291	15796471	-52.40002733482315	-52.40002733482315	0.0	70.0	70.0	0.0	-0.10425475850813616
17_15400001_15900000	17	15400001	15900000	15400615	15890410	-60.461431012947216	-60.461431012947216	0.0	73.0	73.0	0.0	-0.10425475850813616
17_15500001_16000000	17	15500001	16000000	15560752	15978653	-73.13314720130943	-73.13314720130943	0.0	70.0	70.0	0.0	-0.10425475850813616
17_15600001_16100000	17	15600001	16100000	15620956	16083123	-73.1411662412444	-73.1411662412444	0.0	78.0	78.0	0.0	-0.10425475850813616
17_15700001_16200000	17	15700001	16200000	15708731	16194715	-73.9127334697371	-73.9127334697371	0.0	92.0	92.0	0.0	-0.10425475850813616
17_15800001_16300000	17	15800001	16300000	15803956	16299178	-52.484467892193685	-52.484467892193685	0.0	78.0	78.0	0.0	-0.10425475850813616
17_15900001_16400000	17	15900001	16400000	15900782	16399155	-48.536306369066914	-48.536306369066914	0.0	87.0	87.0	0.0	-0.10425475850813616
17_16000001_16500000	17	16000001	16500000	16016770	16477619	-33.17416389375424	-33.17416389375424	0.0	84.0	84.0	0.0	-0.10425475850813616
17_16100001_16600000	17	16100001	16600000	16123061	16570585	-33.17330719891424	-33.17330719891424	0.0	82.0	82.0	0.0	-0.10425475850813616
17_16200001_16700000	17	16200001	16700000	16210534	16692975	-37.38465249643878	-37.38465249643878	0.0	85.0	85.0	0.0	-0.10425475850813616
17_16300001_16800000	17	16300001	16800000	16311401	16798740	-41.71605504126331	-41.71605504126331	0.0	87.0	87.0	0.0	-0.10425475850813616
17_16400001_16900000	17	16400001	16900000	16409058	16889623	-27.899625287101696	-27.899625287101696	0.0	76.0	76.0	0.0	-0.10425475850813616
17_16500001_17000000	17	16500001	17000000	16503595	16999157	-33.54324752334922	-33.54324752334922	0.0	94.0	94.0	0.0	-0.10425475850813616
17_16600001_17100000	17	16600001	17100000	16623155	17046966	-33.542344767840085	-33.542344767840085	0.0	100.0	100.0	0.0	-0.10425475850813616
17_16700001_17200000	17	16700001	17200000	16714285	17195982	-29.335412181703536	-29.335412181703536	0.0	87.0	87.0	0.0	-0.10425475850813616
17_16800001_17300000	17	16800001	17300000	16800098	17299675	-33.947193970578795	-33.947193970578795	0.0	88.0	88.0	0.0	-0.10425475850813616
17_16900001_17400000	17	16900001	17400000	16912682	17399177	-38.395752155368335	-38.395752155368335	0.0	91.0	91.0	0.0	-0.10425475850813616
17_17000001_17500000	17	17000001	17500000	17010488	17495112	-36.97688282504313	-36.97688282504313	0.0	86.0	86.0	0.0	-0.10425475850813616
17_17100001_17600000	17	17100001	17600000	17117254	17590946	-36.979474273529505	-36.979474273529505	0.0	79.0	79.0	0.0	-0.10425475850813616
17_17200001_17700000	17	17200001	17700000	17220160	17696248	-36.95718118078719	-36.95718118078719	0.0	86.0	86.0	0.0	-0.10425475850813616
17_17300001_17800000	17	17300001	17800000	17303355	17791438	-28.13093533747179	-28.13093533747179	0.0	95.0	95.0	0.0	-0.10425475850813616
17_17400001_17900000	17	17400001	17900000	17432023	17885016	-24.24123834903567	-24.24123834903567	0.0	109.0	109.0	0.0	-0.10425475850813616
17_17500001_18000000	17	17500001	18000000	17505016	17968912	-16.381914589112327	-16.381914589112327	0.0	104.0	104.0	0.0	-0.10425475850813616
17_17600001_18100000	17	17600001	18100000	17600257	18090377	-25.180727948530922	-25.180727948530922	0.0	112.0	112.0	0.0	-0.10425475850813616
17_17700001_18200000	17	17700001	18200000	17718990	18193592	-25.179092130867105	-25.179092130867105	0.0	120.0	120.0	0.0	-0.10425475850813616
17_17800001_18300000	17	17800001	18300000	17816881	18295991	-25.18369516877015	-25.18369516877015	0.0	112.0	112.0	0.0	-0.10425475850813616
17_17900001_18400000	17	17900001	18400000	17910395	18390574	-24.5253661450829	-24.5253661450829	0.0	96.0	96.0	0.0	-0.10425475850813616
17_18000001_18500000	17	18000001	18500000	18005220	18488730	-31.372977934484155	-31.372977934484155	0.0	84.0	84.0	0.0	-0.10425475850813616
17_18100001_18600000	17	18100001	18600000	18103962	18579392	-31.533515137529477	-31.533515137529477	0.0	79.0	79.0	0.0	-0.10425475850813616
17_18200001_18700000	17	18200001	18700000	18202459	18685153	-41.40539859935345	-41.40539859935345	0.0	69.0	69.0	0.0	-0.10425475850813616
17_18300001_18800000	17	18300001	18800000	18303964	18799851	-57.606251975330494	-57.606251975330494	0.0	58.0	58.0	0.0	-0.10425475850813616
17_18400001_18900000	17	18400001	18900000	18417711	18897505	-49.61140119981247	-49.61140119981247	0.0	50.0	50.0	0.0	-0.10425475850813616
17_18500001_19000000	17	18500001	19000000	18510328	18974338	-61.132839612353415	-61.132839612353415	0.0	55.0	55.0	0.0	-0.10425475850813616
17_18600001_19100000	17	18600001	19100000	18612437	19085269	-69.60794153251176	-69.60794153251176	0.0	62.0	62.0	0.0	-0.10425475850813616
17_18700001_19200000	17	18700001	19200000	18718172	19197843	-76.80676938243697	-76.80676938243697	0.0	66.0	66.0	0.0	-0.10425475850813616
17_18800001_19300000	17	18800001	19300000	18847914	19276736	-76.06472432933585	-76.06472432933585	0.0	75.0	75.0	0.0	-0.10425475850813616
17_18900001_19400000	17	18900001	19400000	18900006	19386690	-66.19750584412952	-66.19750584412952	0.0	77.0	77.0	0.0	-0.10425475850813616
17_19000001_19500000	17	19000001	19500000	19036071	19497830	-67.77207524819474	-67.77207524819474	0.0	76.0	76.0	0.0	-0.10425475850813616
17_19100001_19600000	17	19100001	19600000	19100833	19597350	-52.22428786511917	-52.22428786511917	0.0	79.0	79.0	0.0	-0.10425475850813616
17_19200001_19700000	17	19200001	19700000	19216130	19693422	-57.64619017426145	-57.64619017426145	0.0	69.0	69.0	0.0	-0.10425475850813616
17_19300001_19800000	17	19300001	19800000	19320334	19795187	-47.8362218526637	-47.8362218526637	0.0	62.0	62.0	0.0	-0.10425475850813616
17_19400001_19900000	17	19400001	19900000	19407081	19898647	-45.46124019543074	-45.46124019543074	0.0	66.0	66.0	0.0	-0.10425475850813616
17_19500001_20000000	17	19500001	20000000	19504405	19980809	-44.1303635381605	-44.133927267502926	1e-05	73.0	73.0	0.007127458684848875	-0.06078674385917782
17_19600001_20100000	17	19600001	20100000	19607219	20095786	-44.161265045513055	-44.161265045513055	0.0	64.0	64.0	0.0	-0.10425475850813616
17_19700001_20200000	17	19700001	20200000	19701548	20199973	-39.99743718726858	-40.00225177634349	1e-05	62.0	62.0	0.009629178149822337	-0.04552958374652592
17_19800001_20300000	17	19800001	20300000	19802750	20278475	-39.99101240835284	-39.99101240835284	0.0	56.0	56.0	0.0	-0.10425475850813616
17_19900001_20400000	17	19900001	20400000	19905623	20384164	-35.24584891336837	-35.24584891336837	0.0	46.0	46.0	0.0	-0.10425475850813616
17_20000001_20500000	17	20000001	20500000	20008560	20499688	-25.32391923416437	-25.32391923416437	0.0	33.0	33.0	0.0	-0.10425475850813616
17_20100001_20600000	17	20100001	20600000	20131305	20581271	-29.23518733883856	-29.23518733883856	0.0	29.0	29.0	0.0	-0.10425475850813616
17_20200001_20700000	17	20200001	20700000	20249790	20686672	-29.270325180244466	-29.270325180244466	0.0	31.0	31.0	0.0	-0.10425475850813616
17_20300001_20800000	17	20300001	20800000	20300817	20786864	-29.270325180244466	-29.270325180244466	0.0	31.0	31.0	0.0	-0.10425475850813616
17_20400001_20900000	17	20400001	20900000	20466903	20885012	-23.664204708531244	-23.664204708531244	0.0	33.0	33.0	0.0	-0.10425475850813616
17_20500001_21000000	17	20500001	21000000	20500388	20955921	-23.66557155910189	-23.66557155910189	0.0	32.0	32.0	0.0	-0.10425475850813616
17_20600001_21100000	17	20600001	21100000	20668950	21099558	-25.690443595673905	-25.690443595673905	0.0	34.0	34.0	0.0	-0.10425475850813616
17_20700001_21200000	17	20700001	21200000	20701217	21195900	-24.328453307977348	-24.328453307977348	0.0	33.0	33.0	0.0	-0.10425475850813616
17_20800001_21300000	17	20800001	21300000	20800943	21282337	-24.328440773296126	-24.328440773296126	0.0	36.0	36.0	0.0	-0.10425475850813616
17_20900001_21400000	17	20900001	21400000	20903428	21391675	-28.49083086350574	-28.49083086350574	0.0	42.0	42.0	0.0	-0.10425475850813616
17_21000001_21500000	17	21000001	21500000	21006070	21488231	-32.07627529440465	-32.07627529440465	0.0	46.0	46.0	0.0	-0.10425475850813616
17_21100001_21600000	17	21100001	21600000	21107126	21591337	-26.46412059793271	-26.46412059793271	0.0	48.0	48.0	0.0	-0.10425475850813616
17_21200001_21700000	17	21200001	21700000	21210946	21692064	-26.41285702250063	-26.41285702250063	0.0	50.0	50.0	0.0	-0.10425475850813616
17_21300001_21800000	17	21300001	21800000	21300895	21785906	-25.09616896519804	-25.09616896519804	0.0	55.0	55.0	0.0	-0.10425475850813616
17_21400001_21900000	17	21400001	21900000	21400770	21891123	-26.343857334510794	-26.343857334510794	0.0	51.0	51.0	0.0	-0.10425475850813616
17_21500001_22000000	17	21500001	22000000	21502419	21987137	-28.25053376182613	-28.25053376182613	0.0	54.0	54.0	0.0	-0.10425475850813616
17_21600001_22100000	17	21600001	22100000	21626497	22099124	-28.2544738888	-28.2544738888	0.0	56.0	56.0	0.0	-0.10425475850813616
17_21700001_22200000	17	21700001	22200000	21717049	22197497	-40.82421408960159	-40.82421408960159	0.0	66.0	66.0	0.0	-0.10425475850813616
17_21800001_22300000	17	21800001	22300000	21805293	22297548	-36.66216500892619	-36.66216500892619	0.0	68.0	68.0	0.0	-0.10425475850813616
17_21900001_22400000	17	21900001	22400000	21920995	22374548	-31.240079035586604	-31.240079035586604	0.0	65.0	65.0	0.0	-0.10425475850813616
17_22000001_22500000	17	22000001	22500000	22000673	22498824	-50.62341022834509	-50.62341022834509	0.0	69.0	69.0	0.0	-0.10425475850813616
17_22100001_22600000	17	22100001	22600000	22101377	22550210	-58.9915907118658	-58.9915907118658	0.0	61.0	61.0	0.0	-0.10425475850813616
17_22200001_22700000	17	22200001	22700000	22201507	22698270	-51.51310589545924	-51.51310589545924	0.0	53.0	53.0	0.0	-0.10425475850813616
17_22300001_22800000	17	22300001	22800000	22355598	22798939	-55.026190990966896	-55.026190990966896	0.0	55.0	55.0	0.0	-0.10425475850813616
17_22400001_22900000	17	22400001	22900000	22404250	22890176	-49.63275105375342	-49.63275105375342	0.0	53.0	53.0	0.0	-0.10425475850813616
